,len_original,ip_id,total_length,fragment_offset,tcp_seq_no,tcp_ack_no,tcp_data_off,tcp_window
1620,896.0,24864.0,862.0,64.0,2940598300.0,3310702300.0,5.0,63752.0
1621,380.0,9199.0,346.0,64.0,3310702300.0,2940599000.0,5.0,1023.0
1622,113.0,24865.0,79.0,64.0,2940599000.0,3310702600.0,5.0,63426.0
1623,139.0,9200.0,105.0,64.0,3310702600.0,2940599300.0,5.0,1022.0
1624,347.0,24866.0,313.0,64.0,2940599300.0,3310702800.0,5.0,63341.0
1625,715.0,9201.0,681.0,64.0,3310702800.0,2940599600.0,5.0,1021.0
1626,60.0,24867.0,20.0,64.0,2940599600.0,3310703400.0,5.0,62680.0
1627,91.0,24868.0,57.0,64.0,2940599600.0,3310703400.0,5.0,62680.0
1628,54.0,9202.0,20.0,64.0,3310703400.0,2940599600.0,5.0,0.0
1629,74.0,0.0,40.0,64.0,1492343600.0,2980381000.0,10.0,5792.0
1630,74.0,0.0,40.0,64.0,1492343600.0,2980381000.0,10.0,5792.0
1631,66.0,45923.0,32.0,64.0,2980381000.0,1492343600.0,8.0,83.0
1632,134.0,45924.0,100.0,64.0,2980381000.0,1492343600.0,8.0,83.0
1633,66.0,48720.0,32.0,64.0,1492343600.0,2980381000.0,8.0,1448.0
1634,66.0,48721.0,32.0,64.0,1492343600.0,2980381000.0,8.0,1448.0
1635,66.0,0.0,32.0,64.0,1501500000.0,501586000.0,8.0,5840.0
1636,66.0,0.0,32.0,64.0,1501500000.0,501586000.0,8.0,5840.0
1637,54.0,36473.0,20.0,64.0,501586000.0,1501500000.0,5.0,260.0
1638,122.0,36474.0,88.0,64.0,501586000.0,1501500000.0,5.0,260.0
1639,60.0,63447.0,20.0,64.0,1501500000.0,501586050.0,5.0,1460.0
1640,60.0,63448.0,20.0,64.0,1501500000.0,501586050.0,5.0,1460.0
1641,66.0,0.0,32.0,64.0,1496069400.0,4272542500.0,8.0,5840.0
1642,66.0,0.0,32.0,64.0,1496069400.0,4272542500.0,8.0,5840.0
1643,54.0,5381.0,20.0,64.0,4272542500.0,1496069400.0,5.0,1026.0
1644,257.0,5382.0,223.0,64.0,4272542500.0,1496069400.0,5.0,1026.0
1645,60.0,53632.0,20.0,64.0,1496069400.0,4272542700.0,5.0,1728.0
1646,60.0,53633.0,20.0,64.0,1496069400.0,4272542700.0,5.0,1728.0
1647,66.0,0.0,32.0,64.0,1502395100.0,608122200.0,8.0,5840.0
1648,66.0,0.0,32.0,64.0,1502395100.0,608122200.0,8.0,5840.0
1649,54.0,64428.0,20.0,64.0,608122200.0,1502395100.0,5.0,513.0
1650,122.0,64429.0,88.0,64.0,608122200.0,1502395100.0,5.0,513.0
1651,60.0,24180.0,20.0,64.0,1502395100.0,608122240.0,5.0,1460.0
1652,60.0,24181.0,20.0,64.0,1502395100.0,608122240.0,5.0,1460.0
1653,66.0,0.0,32.0,64.0,1501753100.0,3011025000.0,8.0,5840.0
1654,66.0,0.0,32.0,64.0,1501753100.0,3011025000.0,8.0,5840.0
1655,54.0,63865.0,20.0,64.0,3011025000.0,1501753100.0,5.0,1026.0
1656,450.0,63866.0,416.0,64.0,3011025000.0,1501753100.0,5.0,1026.0
1657,60.0,2979.0,20.0,64.0,1501753100.0,3011025200.0,5.0,1728.0
1658,60.0,2980.0,20.0,64.0,1501753100.0,3011025200.0,5.0,1728.0
1659,66.0,0.0,32.0,64.0,1504434400.0,779721600.0,8.0,5840.0
1660,66.0,0.0,32.0,64.0,1504434400.0,779721600.0,8.0,5840.0
1661,54.0,52572.0,20.0,64.0,779721600.0,1504434400.0,5.0,255.0
1662,416.0,52573.0,382.0,64.0,779721600.0,1504434400.0,5.0,255.0
1663,60.0,15736.0,20.0,64.0,1504434400.0,779721900.0,5.0,1728.0
1664,60.0,15737.0,20.0,64.0,1504434400.0,779721900.0,5.0,1728.0
1665,66.0,35574.0,32.0,64.0,2936651000.0,3236147000.0,8.0,64000.0
1666,66.0,35574.0,32.0,64.0,2936651000.0,3236147000.0,8.0,64000.0
1667,54.0,29182.0,20.0,64.0,3236147000.0,2936651000.0,5.0,1026.0
1668,97.0,29183.0,63.0,64.0,3236147000.0,2936651000.0,5.0,1026.0
1669,73.0,35575.0,39.0,64.0,2936651000.0,3236147000.0,5.0,63957.0
1670,259.0,29184.0,225.0,64.0,3236147000.0,2936651000.0,5.0,1026.0
1671,896.0,35576.0,862.0,64.0,2936651000.0,3236147000.0,5.0,63752.0
1672,380.0,29185.0,346.0,64.0,3236147000.0,2936651800.0,5.0,1023.0
1673,113.0,35577.0,79.0,64.0,2936651800.0,3236147500.0,5.0,63426.0
1674,139.0,29186.0,105.0,64.0,3236147500.0,2936652000.0,5.0,1022.0
1675,347.0,35578.0,313.0,64.0,2936652000.0,3236147500.0,5.0,63341.0
1676,715.0,29187.0,681.0,64.0,3236147500.0,2936652300.0,5.0,1021.0
1677,60.0,35579.0,20.0,64.0,2936652300.0,3236148200.0,5.0,62680.0
1678,91.0,35580.0,57.0,64.0,2936652300.0,3236148200.0,5.0,62680.0
1679,54.0,29188.0,20.0,64.0,3236148200.0,2936652300.0,5.0,0.0
1680,66.0,49476.0,32.0,64.0,4271699700.0,436143200.0,8.0,64000.0
1681,66.0,49476.0,32.0,64.0,4271699700.0,436143200.0,8.0,64000.0
1682,54.0,3063.0,20.0,64.0,436143200.0,4271699700.0,5.0,1026.0
1683,97.0,3064.0,63.0,64.0,436143200.0,4271699700.0,5.0,1026.0
1684,73.0,49477.0,39.0,64.0,4271699700.0,436143230.0,5.0,63957.0
1685,259.0,3065.0,225.0,64.0,436143230.0,4271699700.0,5.0,1026.0
1686,896.0,49478.0,862.0,64.0,4271699700.0,436143460.0,5.0,63752.0
1687,380.0,3066.0,346.0,64.0,436143460.0,4271700700.0,5.0,1023.0
1688,113.0,49479.0,79.0,64.0,4271700700.0,436143780.0,5.0,63426.0
1689,139.0,3067.0,105.0,64.0,436143780.0,4271700700.0,5.0,1022.0
1690,347.0,49480.0,313.0,64.0,4271700700.0,436143870.0,5.0,63341.0
1691,731.0,3068.0,697.0,64.0,436143870.0,4271701000.0,5.0,1021.0
1692,60.0,49481.0,20.0,64.0,4271701000.0,436144540.0,5.0,62664.0
1693,91.0,49482.0,57.0,64.0,4271701000.0,436144540.0,5.0,62664.0
1694,54.0,3069.0,20.0,64.0,436144540.0,4271701000.0,5.0,0.0
1695,66.0,0.0,32.0,64.0,1521744600.0,1057418940.0,8.0,5840.0
1696,66.0,0.0,32.0,64.0,1521744600.0,1057418940.0,8.0,5840.0
1697,54.0,28889.0,20.0,64.0,1057418940.0,1521744600.0,5.0,255.0
1698,598.0,28890.0,564.0,64.0,1057418940.0,1521744600.0,5.0,255.0
1699,60.0,7897.0,20.0,64.0,1521744600.0,1057419500.0,5.0,1732.0
1700,60.0,7898.0,20.0,64.0,1521744600.0,1057419500.0,5.0,1732.0
1701,66.0,0.0,32.0,64.0,1518020200.0,384571620.0,8.0,5840.0
1702,66.0,0.0,32.0,64.0,1518020200.0,384571620.0,8.0,5840.0
1703,54.0,6853.0,20.0,64.0,384571620.0,1518020200.0,5.0,513.0
1704,122.0,6854.0,88.0,64.0,384571620.0,1518020200.0,5.0,513.0
1705,60.0,50095.0,20.0,64.0,1518020200.0,384571680.0,5.0,1460.0
1706,60.0,50096.0,20.0,64.0,1518020200.0,384571680.0,5.0,1460.0
1707,74.0,0.0,40.0,64.0,1220782800.0,1512980700.0,10.0,65535.0
1708,74.0,0.0,40.0,64.0,1220782800.0,1512980700.0,10.0,65535.0
1709,66.0,42333.0,32.0,64.0,1512980700.0,1220782800.0,8.0,1460.0
1710,398.0,42334.0,364.0,64.0,1512980700.0,1220782800.0,8.0,1460.0
1711,66.0,15411.0,32.0,64.0,1220782800.0,1512981000.0,8.0,9.0
1712,647.0,15412.0,613.0,64.0,1220782800.0,1512981000.0,8.0,9.0
1713,71.0,15413.0,37.0,64.0,1220783500.0,1512981000.0,8.0,9.0
1714,66.0,42335.0,32.0,64.0,1512981000.0,1220783500.0,8.0,1315.0
1715,66.0,42336.0,32.0,64.0,1512981000.0,1220783500.0,8.0,1314.0
1716,66.0,42337.0,32.0,64.0,1512981000.0,1220783500.0,8.0,1314.0
1717,66.0,15414.0,32.0,64.0,1220783500.0,1512981000.0,8.0,9.0
1718,66.0,42338.0,32.0,64.0,1512981000.0,1220783500.0,8.0,1314.0
1719,66.0,24972.0,32.0,64.0,1430144400.0,1514682400.0,8.0,64000.0
1720,66.0,24972.0,32.0,64.0,1430144400.0,1514682400.0,8.0,64000.0
1721,54.0,13627.0,20.0,64.0,1514682400.0,1430144400.0,5.0,1026.0
1722,97.0,13628.0,63.0,64.0,1514682400.0,1430144400.0,5.0,1026.0
1723,73.0,24973.0,39.0,64.0,1430144400.0,1514682500.0,5.0,63957.0
1724,259.0,13629.0,225.0,64.0,1514682500.0,1430144400.0,5.0,1026.0
1725,896.0,24974.0,862.0,64.0,1430144400.0,1514682600.0,5.0,63752.0
1726,380.0,13630.0,346.0,64.0,1514682600.0,1430145200.0,5.0,1023.0
1727,113.0,24975.0,79.0,64.0,1430145200.0,1514683000.0,5.0,63426.0
1728,139.0,13631.0,105.0,64.0,1514683000.0,1430145300.0,5.0,1022.0
1729,347.0,24976.0,313.0,64.0,1430145300.0,1514683100.0,5.0,63341.0
1730,715.0,13632.0,681.0,64.0,1514683100.0,1430145500.0,5.0,1021.0
1731,60.0,24977.0,20.0,64.0,1430145500.0,1514683800.0,5.0,62680.0
1732,91.0,24978.0,57.0,64.0,1430145500.0,1514683800.0,5.0,62680.0
1733,54.0,13633.0,20.0,64.0,1514683800.0,1430145500.0,5.0,0.0
1734,74.0,27700.0,40.0,64.0,1523878400.0,0.0,10.0,5840.0
1735,74.0,27700.0,40.0,64.0,1523878400.0,0.0,10.0,5840.0
1736,62.0,0.0,28.0,64.0,1529282800.0,1500456000.0,7.0,5840.0
1737,62.0,0.0,28.0,64.0,1529282800.0,1500456000.0,7.0,5840.0
1738,54.0,42645.0,20.0,64.0,1500456000.0,1529282800.0,5.0,65535.0
1739,60.0,59194.0,20.0,64.0,1529282800.0,1500456000.0,5.0,5840.0
1740,148.0,42648.0,114.0,64.0,1500456000.0,1529282800.0,5.0,65535.0
1741,60.0,0.0,20.0,64.0,1529282800.0,0.0,5.0,0.0
1742,54.0,42649.0,20.0,64.0,1500456100.0,1529282800.0,5.0,65535.0
1743,60.0,0.0,20.0,64.0,1529282800.0,0.0,5.0,0.0
1744,66.0,0.0,32.0,64.0,1531579800.0,1396062300.0,8.0,5840.0
1745,66.0,0.0,32.0,64.0,1531579800.0,1396062300.0,8.0,5840.0
1746,54.0,57774.0,20.0,64.0,1396062300.0,1531579800.0,5.0,255.0
1747,60.0,60314.0,20.0,64.0,1531579800.0,1396062300.0,5.0,1460.0
1748,54.0,57775.0,20.0,64.0,1396062300.0,1531579800.0,5.0,255.0
1749,122.0,57776.0,88.0,64.0,1396062300.0,1531579800.0,5.0,255.0
1750,60.0,0.0,20.0,64.0,1531579800.0,0.0,5.0,0.0
1751,66.0,0.0,32.0,64.0,1526821000.0,764590900.0,8.0,5840.0
1752,66.0,0.0,32.0,64.0,1526821000.0,764590900.0,8.0,5840.0
1753,54.0,49955.0,20.0,64.0,764590900.0,1526821000.0,5.0,513.0
1754,122.0,49956.0,88.0,64.0,764590900.0,1526821000.0,5.0,513.0
1755,60.0,38567.0,20.0,64.0,1526821000.0,764591000.0,5.0,1460.0
1756,60.0,38568.0,20.0,64.0,1526821000.0,764591000.0,5.0,1460.0
1757,66.0,0.0,32.0,64.0,1531758300.0,4262287000.0,8.0,5840.0
1758,66.0,0.0,32.0,64.0,1531758300.0,4262287000.0,8.0,5840.0
1759,54.0,51668.0,20.0,64.0,4262287000.0,1531758300.0,5.0,1026.0
1760,122.0,51669.0,88.0,64.0,4262287000.0,1531758300.0,5.0,1026.0
1761,60.0,8524.0,20.0,64.0,1531758300.0,4262287000.0,5.0,1460.0
1762,60.0,8525.0,20.0,64.0,1531758300.0,4262287000.0,5.0,1460.0
1763,66.0,0.0,32.0,64.0,1540254800.0,4231195100.0,8.0,5840.0
1764,66.0,0.0,32.0,64.0,1540254800.0,4231195100.0,8.0,5840.0
1765,54.0,64095.0,20.0,64.0,4231195100.0,1540254800.0,5.0,8.0
1766,597.0,64096.0,563.0,64.0,4231195100.0,1540254800.0,5.0,8.0
1767,60.0,35578.0,20.0,64.0,1540254800.0,4231195600.0,5.0,1732.0
1768,60.0,35579.0,20.0,64.0,1540254800.0,4231195600.0,5.0,1732.0
1769,66.0,0.0,32.0,64.0,1533063700.0,388219780.0,8.0,5840.0
1770,66.0,0.0,32.0,64.0,1533063700.0,388219780.0,8.0,5840.0
1771,54.0,44189.0,20.0,64.0,388219780.0,1533063700.0,5.0,1026.0
1772,122.0,44190.0,88.0,64.0,388219780.0,1533063700.0,5.0,1026.0
1773,60.0,21613.0,20.0,64.0,1533063700.0,388219840.0,5.0,1460.0
1774,60.0,21614.0,20.0,64.0,1533063700.0,388219840.0,5.0,1460.0
1775,66.0,0.0,32.0,64.0,1536527200.0,2230930700.0,8.0,5840.0
1776,66.0,0.0,32.0,64.0,1536527200.0,2230930700.0,8.0,5840.0
1777,54.0,38167.0,20.0,64.0,2230930700.0,1536527200.0,5.0,255.0
1778,122.0,38168.0,88.0,64.0,2230930700.0,1536527200.0,5.0,255.0
1779,60.0,28122.0,20.0,64.0,1536527200.0,2230930700.0,5.0,1460.0
1780,60.0,28123.0,20.0,64.0,1536527200.0,2230930700.0,5.0,1460.0
1781,66.0,0.0,32.0,64.0,1536229600.0,1299938300.0,8.0,5840.0
1782,66.0,0.0,32.0,64.0,1536229600.0,1299938300.0,8.0,5840.0
1783,54.0,13110.0,20.0,64.0,1299938300.0,1536229600.0,5.0,8.0
1784,122.0,13111.0,88.0,64.0,1299938300.0,1536229600.0,5.0,8.0
1785,60.0,59206.0,20.0,64.0,1536229600.0,1299938300.0,5.0,1460.0
1786,60.0,59207.0,20.0,64.0,1536229600.0,1299938300.0,5.0,1460.0
1787,66.0,0.0,32.0,64.0,1545246300.0,1585938200.0,8.0,5840.0
1788,66.0,0.0,32.0,64.0,1545246300.0,1585938200.0,8.0,5840.0
1789,54.0,21970.0,20.0,64.0,1585938200.0,1545246300.0,5.0,1026.0
1790,122.0,21971.0,88.0,64.0,1585938200.0,1545246300.0,5.0,1026.0
1791,60.0,28708.0,20.0,64.0,1545246300.0,1585938200.0,5.0,1460.0
1792,60.0,28709.0,20.0,64.0,1545246300.0,1585938200.0,5.0,1460.0
1793,66.0,0.0,32.0,64.0,1548573400.0,2791413800.0,8.0,5840.0
1794,66.0,0.0,32.0,64.0,1548573400.0,2791413800.0,8.0,5840.0
1795,54.0,4810.0,20.0,64.0,2791413800.0,1548573400.0,5.0,16560.0
1796,155.0,4833.0,121.0,64.0,2791413800.0,1548573400.0,5.0,16560.0
1797,60.0,48287.0,20.0,64.0,1548573400.0,2791414000.0,5.0,1460.0
1798,94.0,5620.0,60.0,64.0,2791414000.0,1548573400.0,5.0,16560.0
1799,60.0,48288.0,20.0,64.0,1548573400.0,2791414000.0,5.0,1460.0
1800,60.0,48289.0,20.0,64.0,1548573400.0,2791414000.0,5.0,1460.0
1801,66.0,62226.0,32.0,64.0,1145121000.0,1093754200.0,8.0,64000.0
1802,66.0,62226.0,32.0,64.0,1145121000.0,1093754200.0,8.0,64000.0
1803,54.0,27382.0,20.0,64.0,1093754200.0,1145121000.0,5.0,1026.0
1804,101.0,27383.0,67.0,64.0,1093754200.0,1145121000.0,5.0,1026.0
1805,73.0,62228.0,39.0,64.0,1145121000.0,1093754200.0,5.0,63953.0
1806,54.0,27384.0,20.0,64.0,1093754200.0,1145121000.0,5.0,1026.0
1807,306.0,27385.0,272.0,64.0,1093754200.0,1145121000.0,5.0,1026.0
1808,900.0,62229.0,866.0,64.0,1145121000.0,1093754500.0,5.0,63701.0
1809,54.0,27386.0,20.0,64.0,1093754500.0,1145121800.0,5.0,1023.0
1810,372.0,27387.0,338.0,64.0,1093754500.0,1145121800.0,5.0,1023.0
1811,105.0,62230.0,71.0,64.0,1145121800.0,1093754800.0,5.0,63383.0
1812,54.0,27388.0,20.0,64.0,1093754800.0,1145121900.0,5.0,1022.0
1813,140.0,27389.0,106.0,64.0,1093754800.0,1145121900.0,5.0,1022.0
1814,345.0,62231.0,311.0,64.0,1145121900.0,1093754900.0,5.0,63297.0
1815,54.0,27390.0,20.0,64.0,1093754900.0,1145122200.0,5.0,1021.0
1816,754.0,27391.0,720.0,64.0,1093754900.0,1145122200.0,5.0,1021.0
1817,60.0,62232.0,20.0,64.0,1145122200.0,1093755600.0,5.0,62597.0
1818,85.0,62233.0,51.0,64.0,1145122200.0,1093755600.0,5.0,62597.0
1819,54.0,27392.0,20.0,64.0,1093755600.0,1145122200.0,5.0,1021.0
1820,120.0,27394.0,86.0,64.0,1093755600.0,1145122200.0,5.0,1021.0
1821,60.0,62234.0,20.0,64.0,1145122200.0,1093755600.0,5.0,64000.0
1822,92.0,27395.0,58.0,64.0,1093755600.0,1145122200.0,5.0,1021.0
1823,60.0,62235.0,20.0,64.0,1145122200.0,1093755600.0,5.0,63962.0
1824,54.0,27396.0,20.0,64.0,1093755600.0,1145122200.0,5.0,1021.0
1825,60.0,62237.0,20.0,64.0,1145122200.0,1093755600.0,5.0,63962.0
1826,60.0,62291.0,20.0,64.0,1145122200.0,1093755600.0,5.0,0.0
1827,66.0,28891.0,32.0,64.0,450227140.0,1446659800.0,8.0,64000.0
1828,66.0,28891.0,32.0,64.0,450227140.0,1446659800.0,8.0,64000.0
1829,54.0,50649.0,20.0,64.0,1446659800.0,450227140.0,5.0,1026.0
1830,97.0,50650.0,63.0,64.0,1446659800.0,450227140.0,5.0,1026.0
1831,73.0,28892.0,39.0,64.0,450227140.0,1446659800.0,5.0,63957.0
1832,259.0,50651.0,225.0,64.0,1446659800.0,450227170.0,5.0,1026.0
1833,896.0,28893.0,862.0,64.0,450227170.0,1446660100.0,5.0,63752.0
1834,380.0,50652.0,346.0,64.0,1446660100.0,450228000.0,5.0,1023.0
1835,113.0,28894.0,79.0,64.0,450228000.0,1446660400.0,5.0,63426.0
1836,139.0,50653.0,105.0,64.0,1446660400.0,450228060.0,5.0,1022.0
1837,347.0,28895.0,313.0,64.0,450228060.0,1446660500.0,5.0,63341.0
1838,731.0,50654.0,697.0,64.0,1446660500.0,450228350.0,5.0,1021.0
1839,60.0,28896.0,20.0,64.0,450228350.0,1446661100.0,5.0,62664.0
1840,91.0,28897.0,57.0,64.0,450228350.0,1446661100.0,5.0,62664.0
1841,54.0,50655.0,20.0,64.0,1446661100.0,450228380.0,5.0,0.0
1842,66.0,0.0,32.0,64.0,1538934000.0,599695800.0,8.0,5840.0
1843,66.0,0.0,32.0,64.0,1538934000.0,599695800.0,8.0,5840.0
1844,54.0,11704.0,20.0,64.0,599695800.0,1538934000.0,5.0,513.0
1845,60.0,41885.0,20.0,64.0,1538934000.0,599695800.0,5.0,1460.0
1846,122.0,11705.0,88.0,64.0,599695800.0,1538934000.0,5.0,513.0
1847,60.0,0.0,20.0,64.0,1538934000.0,0.0,5.0,0.0
1848,54.0,11707.0,20.0,64.0,599695900.0,1538934000.0,5.0,513.0
1849,60.0,0.0,20.0,64.0,1538934000.0,0.0,5.0,0.0
1850,54.0,11708.0,20.0,64.0,599695900.0,1538934000.0,5.0,513.0
1851,60.0,0.0,20.0,64.0,1538934000.0,0.0,5.0,0.0
1852,66.0,0.0,32.0,64.0,1557976000.0,2158335700.0,8.0,5840.0
1853,66.0,0.0,32.0,64.0,1557976000.0,2158335700.0,8.0,5840.0
1854,54.0,36327.0,20.0,64.0,2158335700.0,1557976000.0,5.0,260.0
1855,122.0,36328.0,88.0,64.0,2158335700.0,1557976000.0,5.0,260.0
1856,60.0,13670.0,20.0,64.0,1557976000.0,2158336000.0,5.0,1460.0
1857,122.0,13671.0,88.0,64.0,1557976000.0,2158336000.0,5.0,1460.0
1858,54.0,36330.0,20.0,64.0,2158336000.0,1557976000.0,5.0,260.0
1859,1414.0,36331.0,1380.0,64.0,2158336000.0,1557976000.0,5.0,260.0
1860,60.0,13672.0,20.0,64.0,1557976000.0,2158337300.0,5.0,2140.0
1861,154.0,36332.0,120.0,64.0,2158337300.0,1557976000.0,5.0,260.0
1862,1414.0,36333.0,1380.0,64.0,2158336500.0,1557976000.0,5.0,260.0
1863,60.0,13673.0,20.0,64.0,1557976000.0,2158337300.0,5.0,2140.0
1864,66.0,13674.0,32.0,64.0,1557976000.0,2158337800.0,8.0,2820.0
1865,627.0,36334.0,593.0,64.0,2158337300.0,1557976000.0,5.0,260.0
1866,66.0,13675.0,32.0,64.0,1557976000.0,2158337800.0,8.0,2820.0
1867,241.0,13676.0,207.0,64.0,1557976000.0,2158337800.0,5.0,2820.0
1868,54.0,36336.0,20.0,64.0,2158337800.0,1557976300.0,5.0,259.0
1869,60.0,13677.0,20.0,64.0,1557976300.0,2158337800.0,5.0,2820.0
1870,60.0,13678.0,20.0,64.0,1557976300.0,2158337800.0,5.0,2820.0
1871,54.0,36337.0,20.0,64.0,2158337800.0,1557976300.0,5.0,259.0
1872,74.0,0.0,40.0,64.0,1560161300.0,904461200.0,10.0,5792.0
1873,74.0,0.0,40.0,64.0,1560161300.0,904461200.0,10.0,5792.0
1874,66.0,29997.0,32.0,64.0,904461200.0,1560161300.0,8.0,126.0
1875,66.0,51951.0,32.0,64.0,1560161300.0,904461200.0,8.0,1448.0
1876,66.0,29998.0,32.0,64.0,904461200.0,1560161300.0,8.0,126.0
1877,66.0,51952.0,32.0,64.0,1560161300.0,904461200.0,8.0,1448.0
1878,66.0,0.0,32.0,64.0,1552051800.0,3723335700.0,8.0,5840.0
1879,66.0,0.0,32.0,64.0,1552051800.0,3723335700.0,8.0,5840.0
1880,54.0,21576.0,20.0,64.0,3723335700.0,1552051800.0,5.0,517.0
1881,122.0,21577.0,88.0,64.0,3723335700.0,1552051800.0,5.0,517.0
1882,60.0,34925.0,20.0,64.0,1552051800.0,3723335700.0,5.0,1460.0
1883,60.0,34926.0,20.0,64.0,1552051800.0,3723335700.0,5.0,1460.0
1884,66.0,0.0,32.0,64.0,1560048300.0,3827049200.0,8.0,5840.0
1885,66.0,0.0,32.0,64.0,1560048300.0,3827049200.0,8.0,5840.0
1886,54.0,15491.0,20.0,64.0,3827049200.0,1560048300.0,5.0,16425.0
1887,401.0,15498.0,367.0,64.0,3827049200.0,1560048300.0,5.0,16425.0
1888,60.0,38078.0,20.0,64.0,1560048300.0,3827049500.0,5.0,1728.0
1889,60.0,38079.0,20.0,64.0,1560048300.0,3827049500.0,5.0,1728.0
1890,74.0,0.0,40.0,64.0,2546125600.0,1565182300.0,10.0,65535.0
1891,74.0,0.0,40.0,64.0,2546125600.0,1565182300.0,10.0,65535.0
1892,66.0,12188.0,32.0,64.0,1565182300.0,2546125600.0,8.0,1460.0
1893,406.0,12189.0,372.0,64.0,1565182300.0,2546125600.0,8.0,1460.0
1894,66.0,57957.0,32.0,64.0,2546125600.0,1565182700.0,8.0,9.0
1895,647.0,57958.0,613.0,64.0,2546125600.0,1565182700.0,8.0,9.0
1896,71.0,57959.0,37.0,64.0,2546126000.0,1565182700.0,8.0,9.0
1897,66.0,12190.0,32.0,64.0,1565182700.0,2546126000.0,8.0,1315.0
1898,66.0,12191.0,32.0,64.0,1565182700.0,2546126000.0,8.0,1314.0
1899,66.0,12192.0,32.0,64.0,1565182700.0,2546126000.0,8.0,1314.0
1900,66.0,57960.0,32.0,64.0,2546126000.0,1565182700.0,8.0,9.0
1901,66.0,12193.0,32.0,64.0,1565182700.0,2546126000.0,8.0,1314.0
1902,66.0,38322.0,32.0,64.0,430468160.0,2097387600.0,8.0,64000.0
1903,66.0,38322.0,32.0,64.0,430468160.0,2097387600.0,8.0,64000.0
1904,54.0,43415.0,20.0,64.0,2097387600.0,430468160.0,5.0,8212.0
1905,97.0,43416.0,63.0,64.0,2097387600.0,430468160.0,5.0,8212.0
1906,73.0,38323.0,39.0,64.0,430468160.0,2097387600.0,5.0,63957.0
1907,54.0,43417.0,20.0,64.0,2097387600.0,430468200.0,5.0,8212.0
1908,259.0,43418.0,225.0,64.0,2097387600.0,430468200.0,5.0,8212.0
1909,896.0,38324.0,862.0,64.0,430468200.0,2097387900.0,5.0,63752.0
1910,380.0,43419.0,346.0,64.0,2097387900.0,430469020.0,5.0,8209.0
1911,113.0,38325.0,79.0,64.0,430469020.0,2097388200.0,5.0,63426.0
1912,139.0,43420.0,105.0,64.0,2097388200.0,430469100.0,5.0,8208.0
1913,347.0,38326.0,313.0,64.0,430469100.0,2097388300.0,5.0,63341.0
1914,54.0,43421.0,20.0,64.0,2097388300.0,430469380.0,5.0,8207.0
1915,715.0,43422.0,681.0,64.0,2097388300.0,430469380.0,5.0,8207.0
1916,715.0,43423.0,681.0,64.0,2097388300.0,430469380.0,5.0,8207.0
1917,66.0,38327.0,32.0,64.0,430469380.0,2097388900.0,8.0,62680.0
1918,91.0,38328.0,57.0,64.0,430469380.0,2097388900.0,5.0,62680.0
1919,54.0,43424.0,20.0,64.0,2097388900.0,430469400.0,5.0,0.0
1920,66.0,1131.0,32.0,64.0,3730577700.0,3904300300.0,8.0,64000.0
1921,66.0,1131.0,32.0,64.0,3730577700.0,3904300300.0,8.0,64000.0
1922,54.0,57690.0,20.0,64.0,3904300300.0,3730577700.0,5.0,8212.0
1923,97.0,57691.0,63.0,64.0,3904300300.0,3730577700.0,5.0,8212.0
1924,73.0,1132.0,39.0,64.0,3730577700.0,3904300300.0,5.0,63957.0
1925,54.0,57692.0,20.0,64.0,3904300300.0,3730577700.0,5.0,8212.0
1926,259.0,57693.0,225.0,64.0,3904300300.0,3730577700.0,5.0,8212.0
1927,896.0,1133.0,862.0,64.0,3730577700.0,3904300500.0,5.0,63752.0
1928,380.0,57694.0,346.0,64.0,3904300500.0,3730578700.0,5.0,8209.0
1929,113.0,1134.0,79.0,64.0,3730578700.0,3904300800.0,5.0,63426.0
1930,139.0,57695.0,105.0,64.0,3904300800.0,3730578700.0,5.0,8208.0
1931,347.0,1135.0,313.0,64.0,3730578700.0,3904301000.0,5.0,63341.0
1932,54.0,57696.0,20.0,64.0,3904301000.0,3730579000.0,5.0,8207.0
1933,715.0,57697.0,681.0,64.0,3904301000.0,3730579000.0,5.0,8207.0
1934,715.0,57698.0,681.0,64.0,3904301000.0,3730579000.0,5.0,8207.0
1935,66.0,1136.0,32.0,64.0,3730579000.0,3904301600.0,8.0,62680.0
1936,91.0,1137.0,57.0,64.0,3730579000.0,3904301600.0,5.0,62680.0
1937,54.0,57699.0,20.0,64.0,3904301600.0,3730579000.0,5.0,0.0
1938,66.0,0.0,32.0,64.0,1569112200.0,1592732500.0,8.0,5840.0
1939,66.0,0.0,32.0,64.0,1569112200.0,1592732500.0,8.0,5840.0
1940,54.0,41892.0,20.0,64.0,1592732500.0,1569112200.0,5.0,513.0
1941,122.0,41893.0,88.0,64.0,1592732500.0,1569112200.0,5.0,513.0
1942,60.0,10055.0,20.0,64.0,1569112200.0,1592732700.0,5.0,1460.0
1943,60.0,10056.0,20.0,64.0,1569112200.0,1592732700.0,5.0,1460.0
1944,74.0,0.0,40.0,64.0,1567152500.0,1415414100.0,10.0,5792.0
1945,74.0,0.0,40.0,64.0,1567152500.0,1415414100.0,10.0,5792.0
1946,66.0,59474.0,32.0,64.0,1415414100.0,1567152500.0,8.0,229.0
1947,134.0,59475.0,100.0,64.0,1415414100.0,1567152500.0,8.0,229.0
1948,66.0,16039.0,32.0,64.0,1567152500.0,1415414300.0,8.0,1448.0
1949,66.0,16040.0,32.0,64.0,1567152500.0,1415414300.0,8.0,1448.0
