,len_original,ip_id,total_length,fragment_offset,ip_src,ip_dst,tcp_src,tcp_dst,tcp_seq_no,tcp_ack_no,tcp_data_off,tcp_window
20116,259.0,23207.0,225.0,64.0,3104298609.0,3232235911.0,34147.0,3389.0,675695816.0,4038663514.0,5.0,1026.0
20117,66.0,28646.0,32.0,64.0,3232235911.0,3271810869.0,3389.0,54988.0,4248047696.0,3660695299.0,8.0,64000.0
20118,218.0,40527.0,184.0,64.0,3103937295.0,3232236018.0,443.0,37144.0,720605154.0,471784623.0,8.0,506.0
20119,504.0,39623.0,470.0,64.0,3103937295.0,3232236018.0,443.0,34427.0,2530691193.0,2441867456.0,8.0,501.0
20120,66.0,17828.0,32.0,64.0,1578741286.0,3232236018.0,7828.0,51413.0,2126915268.0,0.0,8.0,65535.0
20121,66.0,17672.0,32.0,64.0,1604650397.0,3232236018.0,44921.0,51413.0,3294249588.0,2304867930.0,8.0,502.0
20122,66.0,29371.0,32.0,64.0,3103937295.0,3232236018.0,443.0,34516.0,3767773937.0,3967574653.0,8.0,506.0
20123,71.0,22374.0,37.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671903542.0,2733248333.0,5.0,6145.0
20124,66.0,49766.0,32.0,64.0,3648353911.0,3232236018.0,55453.0,51413.0,3994659981.0,0.0,8.0,64240.0
20125,66.0,55461.0,32.0,64.0,3103937295.0,3232236018.0,443.0,34439.0,825156305.0,2649258662.0,8.0,501.0
20126,54.0,63088.0,20.0,64.0,2457357654.0,3232236018.0,53543.0,51413.0,408451066.0,621639148.0,5.0,255.0
20127,66.0,37738.0,32.0,64.0,1559475779.0,3232236018.0,51803.0,51413.0,579353324.0,0.0,8.0,64240.0
20128,66.0,0.0,32.0,64.0,3232236018.0,1595947812.0,51413.0,58452.0,3973724357.0,1678109020.0,8.0,5840.0
20129,66.0,12749.0,32.0,64.0,3266588808.0,3232235911.0,29485.0,3389.0,3576316608.0,0.0,8.0,64240.0
20130,66.0,30342.0,32.0,64.0,3117099370.0,3232236018.0,55132.0,51413.0,3180329296.0,589285402.0,8.0,502.0
20131,54.0,29804.0,20.0,64.0,2990758260.0,3232236018.0,60650.0,51413.0,664017613.0,3300799824.0,5.0,1026.0
20132,122.0,14963.0,88.0,0.0,1599260835.0,3232236018.0,53382.0,51413.0,1271765571.0,750376811.0,5.0,1025.0
20133,60.0,6198.0,20.0,64.0,3232236018.0,3128969136.0,51413.0,65071.0,3281242255.0,2183585387.0,5.0,1460.0
20134,731.0,41145.0,697.0,64.0,1592033117.0,3232235911.0,42483.0,3389.0,105300908.0,1578370381.0,5.0,1021.0
20135,66.0,12491.0,32.0,64.0,1369643436.0,3232236018.0,51413.0,60481.0,1626407048.0,1682514092.0,8.0,510.0
20136,74.0,0.0,40.0,64.0,3232236018.0,1541685145.0,51413.0,55306.0,1875803652.0,2761008742.0,10.0,5792.0
20137,66.0,8930.0,32.0,64.0,3232236018.0,3103937295.0,34442.0,443.0,2657216390.0,274392885.0,8.0,1174.0
20138,139.0,25524.0,105.0,64.0,3113450594.0,3232235911.0,52365.0,3389.0,3126570302.0,3945558645.0,5.0,8208.0
20139,54.0,10053.0,20.0,64.0,2994248038.0,3232236018.0,34323.0,51413.0,2673230015.0,3100812281.0,5.0,512.0
20140,97.0,29364.0,63.0,64.0,3271810869.0,3232235911.0,60708.0,3389.0,2674008167.0,12107347.0,5.0,1026.0
20141,74.0,0.0,40.0,64.0,3232236018.0,3588462533.0,51413.0,63501.0,181048440.0,177932774.0,10.0,5792.0
20142,66.0,41831.0,32.0,64.0,3232236018.0,2997846923.0,43806.0,443.0,2360106063.0,2290918196.0,8.0,1174.0
20143,74.0,0.0,40.0,64.0,3103937295.0,3232236018.0,443.0,34434.0,768783797.0,2650259379.0,10.0,65160.0
20144,54.0,17602.0,20.0,64.0,3113450594.0,3232235911.0,63322.0,3389.0,1750798937.0,1632286983.0,5.0,8212.0
20145,66.0,34233.0,32.0,64.0,3128727675.0,3232236018.0,7366.0,51413.0,2673560497.0,0.0,8.0,65535.0
20146,74.0,0.0,40.0,64.0,3232236018.0,1604444611.0,51413.0,59927.0,2804285786.0,1863272706.0,10.0,5792.0
20147,66.0,31724.0,32.0,64.0,3103937295.0,3232236018.0,443.0,59795.0,3069127415.0,827460058.0,8.0,501.0
20148,66.0,1545.0,32.0,64.0,3232236018.0,1746223105.0,47646.0,80.0,609877868.0,4085207591.0,8.0,1460.0
20149,66.0,46485.0,32.0,64.0,1522333864.0,3232236018.0,41473.0,51413.0,306102142.0,2931814229.0,8.0,511.0
20150,896.0,24882.0,862.0,64.0,3232235911.0,3266588808.0,3389.0,27201.0,355704023.0,936992087.0,5.0,63752.0
20151,66.0,0.0,32.0,64.0,3232236018.0,171067066.0,51413.0,49689.0,477020018.0,1939356111.0,8.0,5840.0
20152,113.0,27739.0,79.0,64.0,3232235911.0,3271810869.0,3389.0,64075.0,1276720394.0,3948112304.0,5.0,63426.0
20153,97.0,53274.0,63.0,64.0,2997895106.0,3232235911.0,40201.0,3389.0,151704935.0,2312201056.0,5.0,1026.0
20154,54.0,2587.0,20.0,64.0,3240132332.0,3232236018.0,60691.0,51413.0,1890068435.0,2213434692.0,5.0,255.0
20155,715.0,31444.0,681.0,64.0,3156239243.0,3232235911.0,50937.0,3389.0,3274102036.0,1488014445.0,5.0,251.0
20156,66.0,29645.0,32.0,64.0,32196407.0,3232236018.0,13317.0,51413.0,1051374658.0,0.0,8.0,64240.0
20157,435.0,62877.0,401.0,64.0,3232236018.0,1868205338.0,51052.0,443.0,2531841736.0,1622911737.0,8.0,1174.0
20158,66.0,26340.0,32.0,64.0,469537246.0,3232236018.0,55214.0,51413.0,260493212.0,0.0,8.0,8192.0
20159,66.0,12676.0,32.0,64.0,1586329058.0,3232236018.0,28321.0,51413.0,439826485.0,0.0,8.0,8192.0
20160,66.0,62482.0,32.0,64.0,1317233137.0,3232236018.0,54664.0,51413.0,4057370922.0,0.0,8.0,64240.0
20161,54.0,17527.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671888630.0,2718881367.0,5.0,6145.0
20162,54.0,22300.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671903338.0,2733040395.0,5.0,6145.0
20163,380.0,2630.0,346.0,64.0,3106540651.0,3232235911.0,60676.0,3389.0,3859878722.0,1856776809.0,5.0,253.0
20164,113.0,55570.0,79.0,64.0,3232235911.0,3109781367.0,3389.0,29658.0,2968140146.0,633215100.0,5.0,63426.0
20165,117.0,64230.0,83.0,64.0,3103937295.0,3232236018.0,443.0,59685.0,2590166978.0,1505155233.0,8.0,506.0
20166,66.0,3342.0,32.0,64.0,1534735696.0,3232236018.0,51680.0,51413.0,4209698492.0,0.0,8.0,64240.0
20167,66.0,44778.0,32.0,64.0,3232236018.0,784099723.0,51413.0,51203.0,2348474580.0,1443817394.0,8.0,1448.0
20168,259.0,60850.0,225.0,64.0,3271810869.0,3232235911.0,53226.0,3389.0,2871986326.0,1667037281.0,5.0,1026.0
20169,54.0,26262.0,20.0,64.0,3337925018.0,3232235911.0,17510.0,3389.0,4263195046.0,2001088845.0,5.0,1026.0
20170,66.0,0.0,32.0,64.0,3232236018.0,634790624.0,51413.0,5955.0,3972424761.0,2812311081.0,8.0,5840.0
20171,493.0,46989.0,459.0,64.0,3232236018.0,1868205338.0,51424.0,443.0,2840164100.0,844497863.0,8.0,1174.0
20172,66.0,40425.0,32.0,64.0,627262906.0,3232236018.0,1986.0,51413.0,3854622346.0,0.0,8.0,64240.0
20173,66.0,43474.0,32.0,64.0,3232236018.0,3103937295.0,34555.0,443.0,506094311.0,3052341221.0,8.0,1301.0
20174,66.0,9575.0,32.0,64.0,3232236018.0,3103937295.0,59746.0,443.0,2446030911.0,2115267800.0,8.0,1174.0
20175,54.0,55093.0,20.0,64.0,533504093.0,3232235911.0,3890.0,3389.0,232144010.0,2728419446.0,5.0,513.0
20176,66.0,27706.0,32.0,64.0,1595867654.0,3232236018.0,50149.0,51413.0,3669621100.0,0.0,8.0,64240.0
20177,259.0,25815.0,225.0,64.0,3104298607.0,3232235911.0,38810.0,3389.0,1844326862.0,2582572098.0,5.0,1026.0
20178,66.0,23564.0,32.0,64.0,1605597747.0,3232236018.0,14377.0,51413.0,1749579886.0,0.0,8.0,64240.0
20179,347.0,49887.0,313.0,64.0,3232235911.0,3109781354.0,3389.0,61837.0,2218624225.0,443719477.0,5.0,63341.0
20180,60.0,19473.0,20.0,64.0,3232236018.0,1566885561.0,51413.0,56103.0,481132553.0,4018689191.0,5.0,1728.0
20181,66.0,63264.0,32.0,64.0,2956687061.0,3232236018.0,12564.0,51413.0,2216288054.0,0.0,8.0,64240.0
20182,74.0,0.0,40.0,64.0,3232236018.0,2754086065.0,51413.0,16349.0,1064672619.0,1560660954.0,10.0,5792.0
20183,896.0,55828.0,862.0,64.0,3232235911.0,3109781367.0,3389.0,35509.0,1551252498.0,3629925268.0,5.0,63752.0
20184,134.0,49790.0,100.0,64.0,2454113464.0,3232236018.0,65235.0,51413.0,750922072.0,3002578666.0,8.0,251.0
20185,66.0,42348.0,32.0,64.0,3232236018.0,1868205338.0,36519.0,443.0,1908746039.0,3808884579.0,8.0,1174.0
20186,66.0,57299.0,32.0,64.0,3632493513.0,3232236018.0,49749.0,51413.0,1421615326.0,3739066008.0,8.0,255.0
20187,60.0,1521.0,20.0,64.0,3232235911.0,3266589156.0,3389.0,52820.0,1707225991.0,3921841853.0,5.0,62632.0
20188,66.0,0.0,32.0,64.0,3232236018.0,3580679490.0,51413.0,58230.0,485585838.0,3513463152.0,8.0,5840.0
20189,54.0,25654.0,20.0,64.0,1441572414.0,3232235911.0,61836.0,3389.0,1046295352.0,3218103044.0,5.0,256.0
20190,60.0,55613.0,20.0,64.0,3232236018.0,2997390318.0,51413.0,60851.0,821569452.0,1097945966.0,5.0,1460.0
20191,97.0,29153.0,63.0,64.0,3232236018.0,3103937295.0,35753.0,443.0,4287719290.0,1289940360.0,8.0,1180.0
20192,74.0,0.0,40.0,64.0,3232236018.0,532323972.0,51413.0,1150.0,2796065639.0,839195440.0,10.0,5792.0
20193,66.0,14248.0,32.0,64.0,1746716407.0,3232236018.0,50409.0,51413.0,1213079206.0,1772792064.0,8.0,8.0
20194,54.0,19149.0,20.0,64.0,2565686689.0,3232236018.0,54407.0,51413.0,4123757531.0,2615648494.0,5.0,1025.0
20195,66.0,1292.0,32.0,64.0,3232236018.0,3103937295.0,37095.0,443.0,2233806157.0,4129779558.0,8.0,1162.0
20196,66.0,5839.0,32.0,64.0,1580417299.0,3232236018.0,55039.0,51413.0,3442683027.0,0.0,8.0,64240.0
20197,66.0,23725.0,32.0,64.0,3232235911.0,3113450741.0,3389.0,54527.0,2506168343.0,3374940777.0,8.0,64000.0
20198,424.0,9538.0,390.0,64.0,3232236018.0,3103937295.0,34507.0,443.0,3971401409.0,3378329315.0,8.0,1422.0
20199,66.0,0.0,32.0,64.0,3232236018.0,1409300097.0,51413.0,49648.0,1663882613.0,923955043.0,8.0,5840.0
20200,583.0,5252.0,549.0,64.0,3232236018.0,3103937295.0,34575.0,443.0,1046483141.0,1608750792.0,8.0,1460.0
20201,66.0,0.0,32.0,64.0,3232236018.0,3230439478.0,51413.0,6790.0,1441074147.0,3876221347.0,8.0,5840.0
20202,66.0,0.0,32.0,64.0,3232236018.0,85127205.0,51413.0,1258.0,2046846561.0,641088771.0,8.0,5840.0
20203,134.0,0.0,100.0,64.0,1760179510.0,3232236018.0,12081.0,51413.0,2636058826.0,2104955105.0,8.0,2070.0
20204,62.0,30406.0,28.0,64.0,2960540790.0,3232236018.0,15148.0,51413.0,2954492816.0,0.0,7.0,64240.0
20205,66.0,9618.0,32.0,64.0,1409469351.0,3232236018.0,57984.0,51413.0,979157738.0,0.0,8.0,64240.0
20206,60.0,53853.0,20.0,64.0,3232236018.0,1494674328.0,51413.0,65225.0,1179182054.0,486406380.0,5.0,1460.0
20207,66.0,57534.0,32.0,64.0,3232236018.0,1868205338.0,44261.0,443.0,2185473997.0,3936467698.0,8.0,1292.0
20208,347.0,28727.0,313.0,64.0,3232235911.0,3271810869.0,3389.0,57316.0,2182382684.0,2576392046.0,5.0,63341.0
20209,66.0,40737.0,32.0,64.0,3232236018.0,3103937295.0,59710.0,443.0,1543808853.0,73126378.0,8.0,1422.0
20210,54.0,21210.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671900031.0,2729844747.0,5.0,6145.0
20211,117.0,16271.0,83.0,64.0,2997846923.0,3232236018.0,443.0,40905.0,479014204.0,2994277307.0,8.0,505.0
20212,74.0,30803.0,40.0,64.0,3583549967.0,3232236018.0,34089.0,51413.0,1098744491.0,0.0,10.0,64240.0
20213,74.0,0.0,40.0,64.0,3232236018.0,534703622.0,51413.0,55768.0,3948430690.0,103480819.0,10.0,5792.0
20214,380.0,13805.0,346.0,64.0,3266588808.0,3232235911.0,22738.0,3389.0,3533056515.0,4010365723.0,5.0,1023.0
20215,66.0,15164.0,32.0,64.0,3271810869.0,3232235911.0,51690.0,3389.0,2881812499.0,0.0,8.0,64240.0
20216,66.0,28499.0,32.0,64.0,3232235911.0,3271810869.0,3389.0,65303.0,2173160423.0,2742376843.0,8.0,64000.0
20217,66.0,8908.0,32.0,64.0,1605229324.0,3232236018.0,52888.0,51413.0,2099583648.0,3192918095.0,8.0,510.0
20218,74.0,36235.0,40.0,64.0,1626886658.0,3232236018.0,33804.0,51413.0,395389009.0,0.0,10.0,32120.0
20219,347.0,24230.0,313.0,64.0,3232235911.0,3266588808.0,3389.0,49631.0,1637886007.0,1761409172.0,5.0,63341.0
20220,60.0,27083.0,20.0,64.0,3232235911.0,3271810869.0,3389.0,58695.0,2669933408.0,2642988701.0,5.0,62664.0
20221,60.0,36017.0,20.0,64.0,3232236018.0,3641672187.0,51413.0,4779.0,1621143733.0,3838446055.0,5.0,1728.0
20222,73.0,50503.0,39.0,64.0,3232235911.0,1598521273.0,3389.0,62170.0,680008064.0,3500197259.0,5.0,63957.0
20223,896.0,8918.0,862.0,64.0,3232235911.0,3104298606.0,3389.0,32335.0,516464876.0,2869538083.0,5.0,63752.0
20224,66.0,30802.0,32.0,64.0,1306364150.0,3232236018.0,64803.0,51413.0,3543317377.0,0.0,8.0,65535.0
20225,66.0,51702.0,32.0,64.0,3103937295.0,3232236018.0,443.0,34424.0,3886527418.0,2439079079.0,8.0,501.0
20226,74.0,0.0,40.0,64.0,3232236018.0,760357339.0,51413.0,1236.0,2942092358.0,1584407815.0,10.0,5792.0
20227,259.0,13677.0,225.0,64.0,3113450594.0,3232235911.0,58144.0,3389.0,2657291088.0,2228512144.0,5.0,1026.0
20228,66.0,0.0,32.0,64.0,3232236018.0,94747650.0,51413.0,55165.0,95528397.0,4277173264.0,8.0,5840.0
20229,66.0,63859.0,32.0,64.0,3232236018.0,1868205338.0,36450.0,443.0,2591876351.0,1085540616.0,8.0,1174.0
20230,329.0,17335.0,295.0,64.0,1868205338.0,3232236018.0,443.0,51052.0,1622910894.0,2531841052.0,8.0,501.0
20231,115.0,51686.0,81.0,64.0,3103937295.0,3232236018.0,443.0,34424.0,3886524928.0,2439076885.0,8.0,501.0
20232,167.0,20361.0,133.0,64.0,763810900.0,3232236018.0,56819.0,51413.0,2386335276.0,4293488026.0,5.0,255.0
20233,54.0,22470.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671903848.0,2733532305.0,5.0,6145.0
20234,66.0,6620.0,32.0,64.0,3232236018.0,763946638.0,51413.0,50731.0,3272506529.0,3105839240.0,8.0,1716.0
20235,66.0,13443.0,32.0,64.0,3266588808.0,3232235911.0,3868.0,3389.0,1670197058.0,0.0,8.0,64240.0
20236,60.0,2541.0,20.0,64.0,3232236018.0,1539553322.0,51413.0,45517.0,1657019003.0,3996191943.0,5.0,1756.0
20237,88.0,19336.0,54.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671894352.0,2724410350.0,5.0,6145.0
20238,74.0,35818.0,40.0,64.0,3232236018.0,3103937295.0,34569.0,443.0,1045204908.0,0.0,10.0,5840.0
20239,66.0,37163.0,32.0,64.0,1459972803.0,3232236018.0,64554.0,51413.0,2517433712.0,0.0,8.0,64240.0
20240,66.0,5156.0,32.0,64.0,1604650397.0,3232236018.0,57377.0,51413.0,1241332141.0,3661825447.0,8.0,502.0
20241,504.0,46426.0,470.0,64.0,3103937295.0,3232236018.0,443.0,59791.0,1315132044.0,835955054.0,8.0,504.0
20242,60.0,7355.0,20.0,64.0,3232236018.0,95718021.0,51413.0,37467.0,435525334.0,925544477.0,5.0,1738.0
20243,74.0,17704.0,40.0,64.0,2503137514.0,3232236018.0,21664.0,51413.0,2020952554.0,0.0,10.0,64240.0
20244,66.0,12593.0,32.0,64.0,3232236018.0,3103937295.0,59724.0,443.0,1542524685.0,2137948844.0,8.0,1301.0
20245,113.0,35485.0,79.0,64.0,3232235911.0,3113450631.0,3389.0,52627.0,914596821.0,760601632.0,5.0,63426.0
20246,715.0,44780.0,681.0,64.0,3104298502.0,3232235911.0,15341.0,3389.0,789787552.0,275129301.0,5.0,1021.0
20247,74.0,37908.0,40.0,64.0,2501267759.0,3232236018.0,43463.0,51413.0,3442343480.0,0.0,10.0,64240.0
20248,54.0,61437.0,20.0,64.0,3271810869.0,3232235911.0,61556.0,3389.0,664461653.0,3871384372.0,5.0,1026.0
20249,97.0,47805.0,63.0,64.0,3104298606.0,3232235911.0,16094.0,3389.0,10847394.0,3341940056.0,5.0,1026.0
20250,66.0,32019.0,32.0,64.0,3232235911.0,3104298609.0,3389.0,7178.0,371414302.0,1148320999.0,8.0,64000.0
20251,54.0,29224.0,20.0,64.0,1592033117.0,3232235911.0,26261.0,3389.0,1570091164.0,1044440041.0,5.0,1026.0
20252,54.0,17868.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671889668.0,2719887778.0,5.0,6145.0
20253,54.0,16973.0,20.0,64.0,1571485637.0,3232236018.0,52969.0,51413.0,1731748150.0,1771618987.0,5.0,1382.0
20254,66.0,47663.0,32.0,64.0,1559683029.0,3232236018.0,63209.0,51413.0,711121122.0,0.0,8.0,64240.0
20255,66.0,23526.0,32.0,64.0,1333050297.0,3232236018.0,50049.0,51413.0,3661968288.0,0.0,8.0,65535.0
20256,54.0,22463.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671903814.0,2733507928.0,5.0,6145.0
20257,54.0,24563.0,20.0,64.0,781621079.0,3232236018.0,61183.0,51413.0,3228472736.0,1689849571.0,5.0,1026.0
20258,122.0,29794.0,88.0,64.0,1823832699.0,3232236018.0,63386.0,51413.0,2553190629.0,298445843.0,5.0,255.0
20259,115.0,36114.0,81.0,64.0,3103937295.0,3232236018.0,443.0,34572.0,231398383.0,1056654060.0,8.0,501.0
20260,92.0,27266.0,58.0,64.0,3337925018.0,3232235911.0,25288.0,3389.0,1795248240.0,2897895699.0,5.0,1021.0
20261,54.0,58684.0,20.0,64.0,3271810869.0,3232235911.0,55978.0,3389.0,491813629.0,1578249138.0,5.0,1026.0
20262,66.0,61606.0,32.0,64.0,3105916654.0,3232236018.0,61294.0,51413.0,291034789.0,0.0,8.0,64240.0
20263,66.0,0.0,32.0,64.0,3232236018.0,1605306253.0,51413.0,51277.0,2740375723.0,3345783207.0,8.0,5840.0
20264,97.0,50209.0,63.0,64.0,3109781367.0,3232235911.0,54377.0,3389.0,1004194791.0,1117768365.0,5.0,1026.0
20265,66.0,22657.0,32.0,64.0,3232235911.0,3232235777.0,55232.0,135.0,4151119395.0,0.0,8.0,64240.0
20266,66.0,14635.0,32.0,64.0,3232235911.0,3104298608.0,3389.0,39530.0,4144471441.0,411792503.0,8.0,64000.0
20267,504.0,26861.0,470.0,64.0,3103937295.0,3232236018.0,443.0,59695.0,879673247.0,1546509487.0,8.0,501.0
20268,66.0,38267.0,32.0,64.0,3104298609.0,3232235911.0,16252.0,3389.0,217010479.0,0.0,8.0,64240.0
20269,66.0,39239.0,32.0,64.0,3232236018.0,3103937295.0,37167.0,443.0,1630136817.0,2026679965.0,8.0,1174.0
20270,54.0,22841.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671904936.0,2734559996.0,5.0,6145.0
20271,54.0,18007.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671890144.0,2720319420.0,5.0,6145.0
20272,66.0,32608.0,32.0,64.0,3187836335.0,3232236018.0,42231.0,51413.0,193628567.0,802332549.0,8.0,502.0
20273,66.0,1259.0,32.0,64.0,1300214462.0,3232236018.0,32832.0,51413.0,4245553954.0,0.0,8.0,64240.0
20274,74.0,0.0,40.0,64.0,3232236018.0,2328312116.0,51413.0,36029.0,1183064670.0,2785858902.0,10.0,5792.0
20275,54.0,56578.0,20.0,64.0,2956149118.0,3232236018.0,61245.0,51413.0,1879916230.0,3479830801.0,5.0,512.0
20276,122.0,60022.0,88.0,64.0,3283461734.0,3232236018.0,54016.0,51413.0,1575953703.0,3335969344.0,5.0,6145.0
20277,97.0,8611.0,63.0,64.0,2783488149.0,3232235911.0,56389.0,3389.0,350276951.0,3442504426.0,5.0,513.0
20278,54.0,17814.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671889515.0,2719739865.0,5.0,6145.0
20279,54.0,11971.0,20.0,64.0,3109781367.0,3232235911.0,29658.0,3389.0,633214526.0,2968139285.0,5.0,1026.0
20280,731.0,12591.0,697.0,64.0,3266588808.0,3232235911.0,33452.0,3389.0,3796539619.0,1579189414.0,5.0,1021.0
20281,259.0,13803.0,225.0,64.0,3266588808.0,3232235911.0,22738.0,3389.0,3533056310.0,4010364881.0,5.0,1026.0
20282,122.0,32635.0,88.0,64.0,2960318814.0,3232236018.0,60338.0,51413.0,4059829706.0,1174502461.0,5.0,261.0
20283,54.0,13078.0,20.0,64.0,1586098710.0,3232236018.0,57441.0,51413.0,3665129693.0,3520520425.0,5.0,1026.0
20284,66.0,39371.0,32.0,64.0,3232236018.0,1868205338.0,36482.0,443.0,72571941.0,3013900379.0,8.0,1174.0
20285,66.0,54971.0,32.0,64.0,3232236018.0,1845249776.0,51413.0,2195.0,1435558180.0,2515267041.0,8.0,1448.0
20286,66.0,57192.0,32.0,64.0,3232236018.0,1746724597.0,51413.0,29241.0,3285957335.0,3524836543.0,8.0,1448.0
20287,218.0,31276.0,184.0,64.0,3103937295.0,3232236018.0,443.0,55522.0,2405722416.0,2197083519.0,8.0,506.0
20288,54.0,20721.0,20.0,64.0,757797844.0,3232236018.0,51845.0,51413.0,3671898569.0,2728418208.0,5.0,6145.0
20289,113.0,23408.0,79.0,64.0,3232235911.0,3266588808.0,3389.0,19937.0,1731074677.0,848482605.0,5.0,63426.0
20290,66.0,57939.0,32.0,64.0,3378419222.0,3232236018.0,55290.0,51413.0,1320217294.0,0.0,8.0,64240.0
20291,60.0,34215.0,20.0,64.0,3232236018.0,1347469969.0,51413.0,63303.0,3013627397.0,3805399894.0,5.0,1460.0
20292,66.0,58783.0,32.0,64.0,1502296652.0,3232236018.0,60913.0,51413.0,735463373.0,0.0,8.0,64240.0
20293,54.0,12354.0,20.0,64.0,3266588808.0,3232235911.0,7701.0,3389.0,2798438874.0,3992507140.0,5.0,1026.0
20294,71.0,64405.0,37.0,64.0,1746235393.0,3232236018.0,80.0,56063.0,3096791560.0,2104357229.0,8.0,9.0
20295,177.0,39247.0,143.0,64.0,1536111130.0,3232236018.0,61837.0,51413.0,1211188122.0,498004756.0,5.0,1026.0
20296,604.0,5163.0,570.0,64.0,1604650397.0,3232236018.0,57377.0,51413.0,1241331603.0,3661825447.0,8.0,502.0
20297,54.0,26148.0,20.0,64.0,3337925018.0,3232235911.0,33262.0,3389.0,1377009245.0,3155956648.0,5.0,1026.0
20298,66.0,5573.0,32.0,64.0,3232236018.0,3103937295.0,34425.0,443.0,2443688263.0,2120080266.0,8.0,1174.0
20299,387.0,57219.0,353.0,64.0,3232236018.0,1746223105.0,40117.0,80.0,3529743923.0,4227630641.0,8.0,1460.0
20300,66.0,46375.0,32.0,64.0,392110250.0,3232236018.0,64132.0,51413.0,3015720467.0,545059611.0,8.0,29.0
20301,74.0,0.0,40.0,64.0,3232236018.0,1760179510.0,51413.0,1615.0,715914897.0,995676588.0,10.0,5792.0
20302,66.0,0.0,32.0,64.0,3232236018.0,1953376926.0,51413.0,34547.0,68298662.0,2244348766.0,8.0,5840.0
20303,66.0,34224.0,32.0,64.0,3232236018.0,633551025.0,51413.0,48871.0,1177180377.0,630132436.0,8.0,1716.0
20304,66.0,11374.0,32.0,64.0,3232236018.0,3103937295.0,59813.0,443.0,1282980186.0,1826492665.0,8.0,1174.0
20305,66.0,50865.0,32.0,64.0,3103937295.0,3232236018.0,443.0,59755.0,4233595533.0,3180746144.0,8.0,502.0
20306,73.0,49954.0,39.0,64.0,3232235911.0,3109781354.0,3389.0,61518.0,1333178116.0,3465061520.0,5.0,63957.0
20307,66.0,47938.0,32.0,64.0,3113450748.0,3232235911.0,50540.0,3389.0,1863216860.0,0.0,8.0,64240.0
20308,66.0,2859.0,32.0,64.0,3232236018.0,1604650674.0,51413.0,39474.0,2232991063.0,1244888886.0,8.0,1716.0
20309,74.0,47265.0,40.0,64.0,1442699587.0,3232236018.0,52381.0,51413.0,4280939567.0,0.0,10.0,64240.0
20310,139.0,15257.0,105.0,64.0,3271810869.0,3232235911.0,54049.0,3389.0,1483228226.0,958885600.0,5.0,1022.0
20311,54.0,11544.0,20.0,64.0,3118497862.0,3232235911.0,40212.0,3389.0,3991200579.0,472163426.0,5.0,229.0
20312,468.0,48673.0,434.0,64.0,2994211620.0,3232236018.0,1392.0,51413.0,4276983337.0,1832493034.0,5.0,1024.0
20313,66.0,27329.0,32.0,64.0,3232236018.0,1333788239.0,51413.0,37611.0,478470562.0,1860550323.0,8.0,1448.0
20314,54.0,53894.0,20.0,64.0,2959935080.0,3232236018.0,1044.0,51413.0,1363998356.0,3260528202.0,5.0,513.0
20315,508.0,36094.0,474.0,64.0,3103937295.0,3232236018.0,443.0,34572.0,231394567.0,1056651628.0,8.0,501.0
20316,347.0,35542.0,313.0,64.0,3232235911.0,3113450631.0,3389.0,62563.0,2841675900.0,1195697844.0,5.0,63341.0
20317,66.0,2257.0,32.0,64.0,3232236018.0,3103937295.0,55532.0,443.0,2507080159.0,1030039904.0,8.0,1174.0
20318,259.0,39576.0,225.0,64.0,3104298607.0,3232235911.0,54999.0,3389.0,58814414.0,2747517948.0,5.0,1026.0
20319,74.0,0.0,40.0,64.0,3232236018.0,88981860.0,51413.0,17968.0,215666429.0,2305918514.0,10.0,5792.0
20320,504.0,8003.0,470.0,64.0,3103937295.0,3232236018.0,443.0,34545.0,3240178342.0,323319671.0,8.0,501.0
20321,66.0,0.0,32.0,64.0,3232236018.0,1484531778.0,51413.0,39128.0,4220857684.0,316280160.0,8.0,5840.0
20322,205.0,36507.0,171.0,64.0,3232236018.0,1585253912.0,51413.0,10653.0,2158954510.0,22372547.0,5.0,1996.0
20323,115.0,53394.0,81.0,64.0,3103937295.0,3232236018.0,443.0,59796.0,3224839257.0,834084361.0,8.0,502.0
20324,54.0,51792.0,20.0,64.0,3038597182.0,3232236018.0,3863.0,51413.0,1036495122.0,1387455000.0,5.0,1026.0
20325,259.0,13706.0,225.0,64.0,3266588808.0,3232235911.0,22911.0,3389.0,4268323977.0,3686084792.0,5.0,1026.0
20326,97.0,12897.0,63.0,64.0,3266588808.0,3232235911.0,7121.0,3389.0,4043252240.0,3200029684.0,5.0,1026.0
20327,66.0,39983.0,32.0,64.0,780842576.0,3232236018.0,1917.0,51413.0,2277621336.0,0.0,8.0,64240.0
